# LRD Data from Krishna from Kocevski et al
# Survey: NGDEEP
# The value or p is taken to be 1 for now
# counter   z       M1450   p
  3606      5.00    -20.25  1.00000
  3607      5.00    -20.20  1.00000
  3608      5.00    -20.15  1.00000
  3609      5.00    -20.10  1.00000
  3610      5.00    -20.05  1.00000
  3611      5.00    -20.00  1.00000
  3612      5.00    -19.95  1.00000
  3613      5.00    -19.90  1.00000
  3614      5.00    -19.85  1.00000
  3615      5.00    -19.80  1.00000
  3616      5.00    -19.75  1.00000
  3617      5.00    -19.70  1.00000
  3618      5.00    -19.65  1.00000
  3619      5.00    -19.60  1.00000
  3620      5.00    -19.55  1.00000
  3621      5.00    -19.50  1.00000
  3622      5.00    -19.45  1.00000
  3623      5.00    -19.40  1.00000
  3624      5.00    -19.35  1.00000
  3625      5.00    -19.30  1.00000
  3626      5.00    -19.25  1.00000
  3627      5.00    -19.20  1.00000
  3628      5.00    -19.15  1.00000
  3629      5.00    -19.10  1.00000
  3630      5.00    -19.05  1.00000
  3631      5.00    -19.00  1.00000
  3632      5.00    -18.95  1.00000
  3633      5.00    -18.90  1.00000
  3634      5.00    -18.85  1.00000
  3635      5.00    -18.80  1.00000
  3636      5.00    -18.75  1.00000
  3637      5.00    -18.70  1.00000
  3638      5.00    -18.65  1.00000
  3639      5.00    -18.60  1.00000
  3640      5.00    -18.55  1.00000
  3641      5.00    -18.50  1.00000
  3642      5.00    -18.45  1.00000
  3643      5.00    -18.40  1.00000
  3644      5.00    -18.35  1.00000
  3645      5.00    -18.30  1.00000
  3646      5.00    -18.25  1.00000
  3647      5.00    -18.20  1.00000
  3648      5.00    -18.15  1.00000
  3649      5.00    -18.10  1.00000
  3650      5.00    -18.05  1.00000
  3651      5.00    -18.00  1.00000
  3652      5.00    -17.95  1.00000
  3653      5.00    -17.90  1.00000
  3654      5.00    -17.85  1.00000
  3655      5.00    -17.80  1.00000
  3656      5.00    -17.75  1.00000
  3657      5.00    -17.70  1.00000
  3658      5.00    -17.65  1.00000
  3659      5.00    -17.60  1.00000
  3660      5.00    -17.55  1.00000
  3661      5.00    -17.50  1.00000
  3662      5.00    -17.45  1.00000
  3663      5.00    -17.40  1.00000
  3664      5.00    -17.35  1.00000
  3665      5.00    -17.30  1.00000
  3666      5.00    -17.25  1.00000
  3667      5.00    -17.20  1.00000
  3668      5.00    -17.15  1.00000
  3669      5.00    -17.10  1.00000
  3670      5.00    -17.05  1.00000
  3671      5.00    -17.00  1.00000
  3672      5.00    -16.95  1.00000
  3673      5.00    -16.90  1.00000
  3674      5.00    -16.85  1.00000
  3675      5.00    -16.80  1.00000
  3676      5.00    -16.75  1.00000
  3677      5.00    -16.70  1.00000
  3678      5.00    -16.65  1.00000
  3679      5.00    -16.60  1.00000
  3680      5.00    -16.55  1.00000
  3681      5.00    -16.50  1.00000
  3682      5.00    -16.45  1.00000
  3683      5.00    -16.40  1.00000
  3684      5.00    -16.35  1.00000
  3685      5.00    -16.30  1.00000
  3686      5.00    -16.25  1.00000
  3687      5.00    -16.20  1.00000
  3688      5.00    -16.15  1.00000
  3689      5.00    -16.10  1.00000
  3690      5.00    -16.05  1.00000
  3691      5.00    -16.00  1.00000
  3692      5.00    -15.95  1.00000
  3693      5.00    -15.90  1.00000
  3694      5.00    -15.85  1.00000
  3695      5.00    -15.80  1.00000
  3696      5.00    -15.75  1.00000
  3697      5.00    -15.70  1.00000
  3698      5.00    -15.65  1.00000
  3699      5.00    -15.60  1.00000
  3700      5.00    -15.55  1.00000
  3701      5.00    -15.50  1.00000
  3702      5.00    -15.45  1.00000
  3703      5.00    -15.40  1.00000
  3704      5.00    -15.35  1.00000
  3705      5.00    -15.30  1.00000
  3706      5.00    -15.25  1.00000
  3707      5.00    -15.20  1.00000
  3708      5.00    -15.15  1.00000
  3709      5.00    -15.10  1.00000
  3710      5.00    -15.05  1.00000
  3711      5.00    -15.00  1.00000
  3712      5.00    -14.95  1.00000
  3713      5.05    -20.70  1.00000
  3714      5.05    -20.65  1.00000
  3715      5.05    -20.60  1.00000
  3716      5.05    -20.55  1.00000
  3717      5.05    -20.50  1.00000
  3718      5.05    -20.45  1.00000
  3719      5.05    -20.40  1.00000
  3720      5.05    -20.35  1.00000
  3721      5.05    -20.30  1.00000
  3722      5.05    -20.25  1.00000
  3723      5.05    -20.20  1.00000
  3724      5.05    -20.15  1.00000
  3725      5.05    -20.10  1.00000
  3726      5.05    -20.05  1.00000
  3727      5.05    -20.00  1.00000
  3728      5.05    -19.95  1.00000
  3729      5.05    -19.90  1.00000
  3730      5.05    -19.85  1.00000
  3731      5.05    -19.80  1.00000
  3732      5.05    -19.75  1.00000
  3733      5.05    -19.70  1.00000
  3734      5.05    -19.65  1.00000
  3735      5.05    -19.60  1.00000
  3736      5.05    -19.55  1.00000
  3737      5.05    -19.50  1.00000
  3738      5.05    -19.45  1.00000
  3739      5.05    -19.40  1.00000
  3740      5.05    -19.35  1.00000
  3741      5.05    -19.30  1.00000
  3742      5.05    -19.25  1.00000
  3743      5.05    -19.20  1.00000
  3744      5.05    -19.15  1.00000
  3745      5.05    -19.10  1.00000
  3746      5.05    -19.05  1.00000
  3747      5.05    -19.00  1.00000
  3748      5.05    -18.95  1.00000
  3749      5.05    -18.90  1.00000
  3750      5.05    -18.85  1.00000
  3751      5.05    -18.80  1.00000
  3752      5.05    -18.75  1.00000
  3753      5.05    -18.70  1.00000
  3754      5.05    -18.65  1.00000
  3755      5.05    -18.60  1.00000
  3756      5.05    -18.55  1.00000
  3757      5.05    -18.50  1.00000
  3758      5.05    -18.45  1.00000
  3759      5.05    -18.40  1.00000
  3760      5.05    -18.35  1.00000
  3761      5.05    -18.30  1.00000
  3762      5.05    -18.25  1.00000
  3763      5.05    -18.20  1.00000
  3764      5.05    -18.15  1.00000
  3765      5.05    -18.10  1.00000
  3766      5.05    -18.05  1.00000
  3767      5.05    -18.00  1.00000
  3768      5.05    -17.95  1.00000
  3769      5.05    -17.90  1.00000
  3770      5.05    -17.85  1.00000
  3771      5.05    -17.80  1.00000
  3772      5.05    -17.75  1.00000
  3773      5.05    -17.70  1.00000
  3774      5.05    -17.65  1.00000
  3775      5.05    -17.60  1.00000
  3776      5.05    -17.55  1.00000
  3777      5.05    -17.50  1.00000
  3778      5.05    -17.45  1.00000
  3779      5.05    -17.40  1.00000
  3780      5.05    -17.35  1.00000
  3781      5.05    -17.30  1.00000
  3782      5.05    -17.25  1.00000
  3783      5.05    -17.20  1.00000
  3784      5.05    -17.15  1.00000
  3785      5.05    -17.10  1.00000
  3786      5.05    -17.05  1.00000
  3787      5.05    -17.00  1.00000
  3788      5.05    -16.95  1.00000
  3789      5.05    -16.90  1.00000
  3790      5.05    -16.85  1.00000
  3791      5.05    -16.80  1.00000
  3792      5.05    -16.75  1.00000
  3793      5.05    -16.70  1.00000
  3794      5.05    -16.65  1.00000
  3795      5.05    -16.60  1.00000
  3796      5.05    -16.55  1.00000
  3797      5.05    -16.50  1.00000
  3798      5.05    -16.45  1.00000
  3799      5.05    -16.40  1.00000
  3800      5.05    -16.35  1.00000
  3801      5.05    -16.30  1.00000
  3802      5.05    -16.25  1.00000
  3803      5.05    -16.20  1.00000
  3804      5.05    -16.15  1.00000
  3805      5.05    -16.10  1.00000
  3806      5.05    -16.05  1.00000
  3807      5.05    -16.00  1.00000
  3808      5.05    -15.95  1.00000
  3809      5.05    -15.90  1.00000
  3810      5.05    -15.85  1.00000
  3811      5.05    -15.80  1.00000
  3812      5.05    -15.75  1.00000
  3813      5.05    -15.70  1.00000
  3814      5.05    -15.65  1.00000
  3815      5.05    -15.60  1.00000
  3816      5.05    -15.55  1.00000
  3817      5.05    -15.50  1.00000
  3818      5.05    -15.45  1.00000
  3819      5.05    -15.40  1.00000
  3820      5.05    -15.35  1.00000
  3821      5.05    -15.30  1.00000
  3822      5.05    -15.25  1.00000
  3823      5.05    -15.20  1.00000
  3824      5.05    -15.15  1.00000
  3825      5.05    -15.10  1.00000
  3826      5.05    -15.05  1.00000
  3827      5.05    -15.00  1.00000
  3828      5.05    -14.95  1.00000
  3829      5.10    -20.70  1.00000
  3830      5.10    -20.65  1.00000
  3831      5.10    -20.60  1.00000
  3832      5.10    -20.55  1.00000
  3833      5.10    -20.50  1.00000
  3834      5.10    -20.45  1.00000
  3835      5.10    -20.40  1.00000
  3836      5.10    -20.35  1.00000
  3837      5.10    -20.30  1.00000
  3838      5.10    -20.25  1.00000
  3839      5.10    -20.20  1.00000
  3840      5.10    -20.15  1.00000
  3841      5.10    -20.10  1.00000
  3842      5.10    -20.05  1.00000
  3843      5.10    -20.00  1.00000
  3844      5.10    -19.95  1.00000
  3845      5.10    -19.90  1.00000
  3846      5.10    -19.85  1.00000
  3847      5.10    -19.80  1.00000
  3848      5.10    -19.75  1.00000
  3849      5.10    -19.70  1.00000
  3850      5.10    -19.65  1.00000
  3851      5.10    -19.60  1.00000
  3852      5.10    -19.55  1.00000
  3853      5.10    -19.50  1.00000
  3854      5.10    -19.45  1.00000
  3855      5.10    -19.40  1.00000
  3856      5.10    -19.35  1.00000
  3857      5.10    -19.30  1.00000
  3858      5.10    -19.25  1.00000
  3859      5.10    -19.20  1.00000
  3860      5.10    -19.15  1.00000
  3861      5.10    -19.10  1.00000
  3862      5.10    -19.05  1.00000
  3863      5.10    -19.00  1.00000
  3864      5.10    -18.95  1.00000
  3865      5.10    -18.90  1.00000
  3866      5.10    -18.85  1.00000
  3867      5.10    -18.80  1.00000
  3868      5.10    -18.75  1.00000
  3869      5.10    -18.70  1.00000
  3870      5.10    -18.65  1.00000
  3871      5.10    -18.60  1.00000
  3872      5.10    -18.55  1.00000
  3873      5.10    -18.50  1.00000
  3874      5.10    -18.45  1.00000
  3875      5.10    -18.40  1.00000
  3876      5.10    -18.35  1.00000
  3877      5.10    -18.30  1.00000
  3878      5.10    -18.25  1.00000
  3879      5.10    -18.20  1.00000
  3880      5.10    -18.15  1.00000
  3881      5.10    -18.10  1.00000
  3882      5.10    -18.05  1.00000
  3883      5.10    -18.00  1.00000
  3884      5.10    -17.95  1.00000
  3885      5.10    -17.90  1.00000
  3886      5.10    -17.85  1.00000
  3887      5.10    -17.80  1.00000
  3888      5.10    -17.75  1.00000
  3889      5.10    -17.70  1.00000
  3890      5.10    -17.65  1.00000
  3891      5.10    -17.60  1.00000
  3892      5.10    -17.55  1.00000
  3893      5.10    -17.50  1.00000
  3894      5.10    -17.45  1.00000
  3895      5.10    -17.40  1.00000
  3896      5.10    -17.35  1.00000
  3897      5.10    -17.30  1.00000
  3898      5.10    -17.25  1.00000
  3899      5.10    -17.20  1.00000
  3900      5.10    -17.15  1.00000
  3901      5.10    -17.10  1.00000
  3902      5.10    -17.05  1.00000
  3903      5.10    -17.00  1.00000
  3904      5.10    -16.95  1.00000
  3905      5.10    -16.90  1.00000
  3906      5.10    -16.85  1.00000
  3907      5.10    -16.80  1.00000
  3908      5.10    -16.75  1.00000
  3909      5.10    -16.70  1.00000
  3910      5.10    -16.65  1.00000
  3911      5.10    -16.60  1.00000
  3912      5.10    -16.55  1.00000
  3913      5.10    -16.50  1.00000
  3914      5.10    -16.45  1.00000
  3915      5.10    -16.40  1.00000
  3916      5.10    -16.35  1.00000
  3917      5.10    -16.30  1.00000
  3918      5.10    -16.25  1.00000
  3919      5.10    -16.20  1.00000
  3920      5.10    -16.15  1.00000
  3921      5.10    -16.10  1.00000
  3922      5.10    -16.05  1.00000
  3923      5.10    -16.00  1.00000
  3924      5.10    -15.95  1.00000
  3925      5.10    -15.90  1.00000
  3926      5.10    -15.85  1.00000
  3927      5.10    -15.80  1.00000
  3928      5.10    -15.75  1.00000
  3929      5.10    -15.70  1.00000
  3930      5.10    -15.65  1.00000
  3931      5.10    -15.60  1.00000
  3932      5.10    -15.55  1.00000
  3933      5.10    -15.50  1.00000
  3934      5.10    -15.45  1.00000
  3935      5.10    -15.40  1.00000
  3936      5.10    -15.35  1.00000
  3937      5.10    -15.30  1.00000
  3938      5.10    -15.25  1.00000
  3939      5.10    -15.20  1.00000
  3940      5.10    -15.15  1.00000
  3941      5.10    -15.10  1.00000
  3942      5.10    -15.05  1.00000
  3943      5.10    -15.00  1.00000
  3944      5.10    -14.95  1.00000
  3945      5.15    -20.70  1.00000
  3946      5.15    -20.65  1.00000
  3947      5.15    -20.60  1.00000
  3948      5.15    -20.55  1.00000
  3949      5.15    -20.50  1.00000
  3950      5.15    -20.45  1.00000
  3951      5.15    -20.40  1.00000
  3952      5.15    -20.35  1.00000
  3953      5.15    -20.30  1.00000
  3954      5.15    -20.25  1.00000
  3955      5.15    -20.20  1.00000
  3956      5.15    -20.15  1.00000
  3957      5.15    -20.10  1.00000
  3958      5.15    -20.05  1.00000
  3959      5.15    -20.00  1.00000
  3960      5.15    -19.95  1.00000
  3961      5.15    -19.90  1.00000
  3962      5.15    -19.85  1.00000
  3963      5.15    -19.80  1.00000
  3964      5.15    -19.75  1.00000
  3965      5.15    -19.70  1.00000
  3966      5.15    -19.65  1.00000
  3967      5.15    -19.60  1.00000
  3968      5.15    -19.55  1.00000
  3969      5.15    -19.50  1.00000
  3970      5.15    -19.45  1.00000
  3971      5.15    -19.40  1.00000
  3972      5.15    -19.35  1.00000
  3973      5.15    -19.30  1.00000
  3974      5.15    -19.25  1.00000
  3975      5.15    -19.20  1.00000
  3976      5.15    -19.15  1.00000
  3977      5.15    -19.10  1.00000
  3978      5.15    -19.05  1.00000
  3979      5.15    -19.00  1.00000
  3980      5.15    -18.95  1.00000
  3981      5.15    -18.90  1.00000
  3982      5.15    -18.85  1.00000
  3983      5.15    -18.80  1.00000
  3984      5.15    -18.75  1.00000
  3985      5.15    -18.70  1.00000
  3986      5.15    -18.65  1.00000
  3987      5.15    -18.60  1.00000
  3988      5.15    -18.55  1.00000
  3989      5.15    -18.50  1.00000
  3990      5.15    -18.45  1.00000
  3991      5.15    -18.40  1.00000
  3992      5.15    -18.35  1.00000
  3993      5.15    -18.30  1.00000
  3994      5.15    -18.25  1.00000
  3995      5.15    -18.20  1.00000
  3996      5.15    -18.15  1.00000
  3997      5.15    -18.10  1.00000
  3998      5.15    -18.05  1.00000
  3999      5.15    -18.00  1.00000
  4000      5.15    -17.95  1.00000
  4001      5.15    -17.90  1.00000
  4002      5.15    -17.85  1.00000
  4003      5.15    -17.80  1.00000
  4004      5.15    -17.75  1.00000
  4005      5.15    -17.70  1.00000
  4006      5.15    -17.65  1.00000
  4007      5.15    -17.60  1.00000
  4008      5.15    -17.55  1.00000
  4009      5.15    -17.50  1.00000
  4010      5.15    -17.45  1.00000
  4011      5.15    -17.40  1.00000
  4012      5.15    -17.35  1.00000
  4013      5.15    -17.30  1.00000
  4014      5.15    -17.25  1.00000
  4015      5.15    -17.20  1.00000
  4016      5.15    -17.15  1.00000
  4017      5.15    -17.10  1.00000
  4018      5.15    -17.05  1.00000
  4019      5.15    -17.00  1.00000
  4020      5.15    -16.95  1.00000
  4021      5.15    -16.90  1.00000
  4022      5.15    -16.85  1.00000
  4023      5.15    -16.80  1.00000
  4024      5.15    -16.75  1.00000
  4025      5.15    -16.70  1.00000
  4026      5.15    -16.65  1.00000
  4027      5.15    -16.60  1.00000
  4028      5.15    -16.55  1.00000
  4029      5.15    -16.50  1.00000
  4030      5.15    -16.45  1.00000
  4031      5.15    -16.40  1.00000
  4032      5.15    -16.35  1.00000
  4033      5.15    -16.30  1.00000
  4034      5.15    -16.25  1.00000
  4035      5.15    -16.20  1.00000
  4036      5.15    -16.15  1.00000
  4037      5.15    -16.10  1.00000
  4038      5.15    -16.05  1.00000
  4039      5.15    -16.00  1.00000
  4040      5.15    -15.95  1.00000
  4041      5.15    -15.90  1.00000
  4042      5.15    -15.85  1.00000
  4043      5.15    -15.80  1.00000
  4044      5.15    -15.75  1.00000
  4045      5.15    -15.70  1.00000
  4046      5.15    -15.65  1.00000
  4047      5.15    -15.60  1.00000
  4048      5.15    -15.55  1.00000
  4049      5.15    -15.50  1.00000
  4050      5.15    -15.45  1.00000
  4051      5.15    -15.40  1.00000
  4052      5.15    -15.35  1.00000
  4053      5.15    -15.30  1.00000
  4054      5.15    -15.25  1.00000
  4055      5.15    -15.20  1.00000
  4056      5.15    -15.15  1.00000
  4057      5.15    -15.10  1.00000
  4058      5.15    -15.05  1.00000
  4059      5.15    -15.00  1.00000
  4060      5.15    -14.95  1.00000
  4061      5.20    -20.70  1.00000
  4062      5.20    -20.65  1.00000
  4063      5.20    -20.60  1.00000
  4064      5.20    -20.55  1.00000
  4065      5.20    -20.50  1.00000
  4066      5.20    -20.45  1.00000
  4067      5.20    -20.40  1.00000
  4068      5.20    -20.35  1.00000
  4069      5.20    -20.30  1.00000
  4070      5.20    -20.25  1.00000
  4071      5.20    -20.20  1.00000
  4072      5.20    -20.15  1.00000
  4073      5.20    -20.10  1.00000
  4074      5.20    -20.05  1.00000
  4075      5.20    -20.00  1.00000
  4076      5.20    -19.95  1.00000
  4077      5.20    -19.90  1.00000
  4078      5.20    -19.85  1.00000
  4079      5.20    -19.80  1.00000
  4080      5.20    -19.75  1.00000
  4081      5.20    -19.70  1.00000
