# LRD Data from Krishna from Kocevski et al
# Survey: CEERS
# The value or p is taken to be 1 for now
# counter   z       M1450   p
  15318     7.75    -21.67  1.00000
  15319     7.75    -21.62  1.00000
  15320     7.75    -21.57  1.00000
  15321     7.75    -21.52  1.00000
  15322     7.75    -21.47  1.00000
  15323     7.75    -21.42  1.00000
  15324     7.75    -21.37  1.00000
  15325     7.75    -21.32  1.00000
  15326     7.75    -21.27  1.00000
  15327     7.75    -21.22  1.00000
  15328     7.75    -21.17  1.00000
  15329     7.75    -21.12  1.00000
  15330     7.75    -21.07  1.00000
  15331     7.75    -21.02  1.00000
  15332     7.75    -20.97  1.00000
  15333     7.75    -20.92  1.00000
  15334     7.75    -20.87  1.00000
  15335     7.75    -20.82  1.00000
  15336     7.75    -20.77  1.00000
  15337     7.75    -20.72  1.00000
  15338     7.75    -20.67  1.00000
  15339     7.75    -20.62  1.00000
  15340     7.75    -20.57  1.00000
  15341     7.75    -20.52  1.00000
  15342     7.75    -20.47  1.00000
  15343     7.75    -20.42  1.00000
  15344     7.75    -20.37  1.00000
  15345     7.75    -20.32  1.00000
  15346     7.75    -20.27  1.00000
  15347     7.75    -20.22  1.00000
  15348     7.75    -20.17  1.00000
  15349     7.75    -20.12  1.00000
  15350     7.75    -20.07  1.00000
  15351     7.75    -20.02  1.00000
  15352     7.75    -19.97  1.00000
  15353     7.75    -19.92  1.00000
  15354     7.75    -19.87  1.00000
  15355     7.75    -19.82  1.00000
  15356     7.75    -19.77  1.00000
  15357     7.75    -19.72  1.00000
  15358     7.75    -19.67  1.00000
  15359     7.75    -19.62  1.00000
  15360     7.75    -19.57  1.00000
  15361     7.75    -19.52  1.00000
  15362     7.75    -19.47  1.00000
  15363     7.75    -19.42  1.00000
  15364     7.75    -19.37  1.00000
  15365     7.75    -19.32  1.00000
  15366     7.75    -19.27  1.00000
  15367     7.75    -19.22  1.00000
  15368     7.75    -19.17  1.00000
  15369     7.75    -19.12  1.00000
  15370     7.75    -19.07  1.00000
  15371     7.75    -19.02  1.00000
  15372     7.75    -18.97  1.00000
  15373     7.75    -18.92  1.00000
  15374     7.75    -18.87  1.00000
  15375     7.75    -18.82  1.00000
  15376     7.75    -18.77  1.00000
  15377     7.75    -18.72  1.00000
  15378     7.75    -18.67  1.00000
  15379     7.75    -18.62  1.00000
  15380     7.75    -18.57  1.00000
  15381     7.75    -18.52  1.00000
  15382     7.75    -18.47  1.00000
  15383     7.75    -18.42  1.00000
  15384     7.75    -18.37  1.00000
  15385     7.75    -18.32  1.00000
  15386     7.75    -18.27  1.00000
  15387     7.75    -18.22  1.00000
  15388     7.75    -18.17  1.00000
  15389     7.75    -18.12  1.00000
  15390     7.75    -18.07  1.00000
  15391     7.75    -18.02  1.00000
  15392     7.75    -17.97  1.00000
  15393     7.75    -17.92  1.00000
  15394     7.75    -17.87  1.00000
  15395     7.75    -17.82  1.00000
  15396     7.75    -17.77  1.00000
  15397     7.75    -17.72  1.00000
  15398     7.75    -17.67  1.00000
  15399     7.75    -17.62  1.00000
  15400     7.75    -17.57  1.00000
  15401     7.75    -17.52  1.00000
  15402     7.75    -17.47  1.00000
  15403     7.75    -17.42  1.00000
  15404     7.75    -17.37  1.00000
  15405     7.75    -17.32  1.00000
  15406     7.75    -17.27  1.00000
  15407     7.75    -17.22  1.00000
  15408     7.75    -17.17  1.00000
  15409     7.75    -17.12  1.00000
  15410     7.75    -17.07  1.00000
  15411     7.75    -17.02  1.00000
  15412     7.75    -16.97  1.00000
  15413     7.75    -16.92  1.00000
  15414     7.75    -16.87  1.00000
  15415     7.75    -16.82  1.00000
  15416     7.75    -16.77  1.00000
  15417     7.75    -16.72  1.00000
  15418     7.75    -16.67  1.00000
  15419     7.75    -16.62  1.00000
  15420     7.75    -16.57  1.00000
  15421     7.75    -16.52  1.00000
  15422     7.75    -16.47  1.00000
  15423     7.75    -16.42  1.00000
  15424     7.75    -16.37  1.00000
  15425     7.75    -16.32  1.00000
  15426     7.75    -16.27  1.00000
  15427     7.75    -16.22  1.00000
  15428     7.75    -16.17  1.00000
  15429     7.75    -16.12  1.00000
  15430     7.75    -16.07  1.00000
  15431     7.75    -16.02  1.00000
  15432     7.75    -15.97  1.00000
  15433     7.75    -15.92  1.00000
  15434     7.75    -15.87  1.00000
  15435     7.75    -15.82  1.00000
  15436     7.75    -15.77  1.00000
  15437     7.75    -15.72  1.00000
  15438     7.75    -15.67  1.00000
  15439     7.75    -15.62  1.00000
  15440     7.75    -15.57  1.00000
  15441     7.75    -15.52  1.00000
  15442     7.75    -15.47  1.00000
  15443     7.75    -15.42  1.00000
  15444     7.75    -15.37  1.00000
  15445     7.80    -22.47  1.00000
  15446     7.80    -22.42  1.00000
  15447     7.80    -22.37  1.00000
  15448     7.80    -22.32  1.00000
  15449     7.80    -22.27  1.00000
  15450     7.80    -22.22  1.00000
  15451     7.80    -22.17  1.00000
  15452     7.80    -22.12  1.00000
  15453     7.80    -22.07  1.00000
  15454     7.80    -22.02  1.00000
  15455     7.80    -21.97  1.00000
  15456     7.80    -21.92  1.00000
  15457     7.80    -21.87  1.00000
  15458     7.80    -21.82  1.00000
  15459     7.80    -21.77  1.00000
  15460     7.80    -21.72  1.00000
  15461     7.80    -21.67  1.00000
  15462     7.80    -21.62  1.00000
  15463     7.80    -21.57  1.00000
  15464     7.80    -21.52  1.00000
  15465     7.80    -21.47  1.00000
  15466     7.80    -21.42  1.00000
  15467     7.80    -21.37  1.00000
  15468     7.80    -21.32  1.00000
  15469     7.80    -21.27  1.00000
  15470     7.80    -21.22  1.00000
  15471     7.80    -21.17  1.00000
  15472     7.80    -21.12  1.00000
  15473     7.80    -21.07  1.00000
  15474     7.80    -21.02  1.00000
  15475     7.80    -20.97  1.00000
  15476     7.80    -20.92  1.00000
  15477     7.80    -20.87  1.00000
  15478     7.80    -20.82  1.00000
  15479     7.80    -20.77  1.00000
  15480     7.80    -20.72  1.00000
  15481     7.80    -20.67  1.00000
  15482     7.80    -20.62  1.00000
  15483     7.80    -20.57  1.00000
  15484     7.80    -20.52  1.00000
  15485     7.80    -20.47  1.00000
  15486     7.80    -20.42  1.00000
  15487     7.80    -20.37  1.00000
  15488     7.80    -20.32  1.00000
  15489     7.80    -20.27  1.00000
  15490     7.80    -20.22  1.00000
  15491     7.80    -20.17  1.00000
  15492     7.80    -20.12  1.00000
  15493     7.80    -20.07  1.00000
  15494     7.80    -20.02  1.00000
  15495     7.80    -19.97  1.00000
  15496     7.80    -19.92  1.00000
  15497     7.80    -19.87  1.00000
  15498     7.80    -19.82  1.00000
  15499     7.80    -19.77  1.00000
  15500     7.80    -19.72  1.00000
  15501     7.80    -19.67  1.00000
  15502     7.80    -19.62  1.00000
  15503     7.80    -19.57  1.00000
  15504     7.80    -19.52  1.00000
  15505     7.80    -19.47  1.00000
  15506     7.80    -19.42  1.00000
  15507     7.80    -19.37  1.00000
  15508     7.80    -19.32  1.00000
  15509     7.80    -19.27  1.00000
  15510     7.80    -19.22  1.00000
  15511     7.80    -19.17  1.00000
  15512     7.80    -19.12  1.00000
  15513     7.80    -19.07  1.00000
  15514     7.80    -19.02  1.00000
  15515     7.80    -18.97  1.00000
  15516     7.80    -18.92  1.00000
  15517     7.80    -18.87  1.00000
  15518     7.80    -18.82  1.00000
  15519     7.80    -18.77  1.00000
  15520     7.80    -18.72  1.00000
  15521     7.80    -18.67  1.00000
  15522     7.80    -18.62  1.00000
  15523     7.80    -18.57  1.00000
  15524     7.80    -18.52  1.00000
  15525     7.80    -18.47  1.00000
  15526     7.80    -18.42  1.00000
  15527     7.80    -18.37  1.00000
  15528     7.80    -18.32  1.00000
  15529     7.80    -18.27  1.00000
  15530     7.80    -18.22  1.00000
  15531     7.80    -18.17  1.00000
  15532     7.80    -18.12  1.00000
  15533     7.80    -18.07  1.00000
  15534     7.80    -18.02  1.00000
  15535     7.80    -17.97  1.00000
  15536     7.80    -17.92  1.00000
  15537     7.80    -17.87  1.00000
  15538     7.80    -17.82  1.00000
  15539     7.80    -17.77  1.00000
  15540     7.80    -17.72  1.00000
  15541     7.80    -17.67  1.00000
  15542     7.80    -17.62  1.00000
  15543     7.80    -17.57  1.00000
  15544     7.80    -17.52  1.00000
  15545     7.80    -17.47  1.00000
  15546     7.80    -17.42  1.00000
  15547     7.80    -17.37  1.00000
  15548     7.80    -17.32  1.00000
  15549     7.80    -17.27  1.00000
  15550     7.80    -17.22  1.00000
  15551     7.80    -17.17  1.00000
  15552     7.80    -17.12  1.00000
  15553     7.80    -17.07  1.00000
  15554     7.80    -17.02  1.00000
  15555     7.80    -16.97  1.00000
  15556     7.80    -16.92  1.00000
  15557     7.80    -16.87  1.00000
  15558     7.80    -16.82  1.00000
  15559     7.80    -16.77  1.00000
  15560     7.80    -16.72  1.00000
  15561     7.80    -16.67  1.00000
  15562     7.80    -16.62  1.00000
  15563     7.80    -16.57  1.00000
  15564     7.80    -16.52  1.00000
  15565     7.80    -16.47  1.00000
  15566     7.80    -16.42  1.00000
  15567     7.80    -16.37  1.00000
  15568     7.80    -16.32  1.00000
  15569     7.80    -16.27  1.00000
  15570     7.80    -16.22  1.00000
  15571     7.80    -16.17  1.00000
  15572     7.80    -16.12  1.00000
  15573     7.80    -16.07  1.00000
  15574     7.80    -16.02  1.00000
  15575     7.80    -15.97  1.00000
  15576     7.80    -15.92  1.00000
  15577     7.80    -15.87  1.00000
  15578     7.80    -15.82  1.00000
  15579     7.80    -15.77  1.00000
  15580     7.80    -15.72  1.00000
  15581     7.80    -15.67  1.00000
  15582     7.80    -15.62  1.00000
  15583     7.80    -15.57  1.00000
  15584     7.80    -15.52  1.00000
  15585     7.80    -15.47  1.00000
  15586     7.80    -15.42  1.00000
  15587     7.80    -15.37  1.00000
  15588     7.85    -22.47  1.00000
  15589     7.85    -22.42  1.00000
  15590     7.85    -22.37  1.00000
  15591     7.85    -22.32  1.00000
  15592     7.85    -22.27  1.00000
  15593     7.85    -22.22  1.00000
  15594     7.85    -22.17  1.00000
  15595     7.85    -22.12  1.00000
  15596     7.85    -22.07  1.00000
  15597     7.85    -22.02  1.00000
  15598     7.85    -21.97  1.00000
  15599     7.85    -21.92  1.00000
  15600     7.85    -21.87  1.00000
  15601     7.85    -21.82  1.00000
  15602     7.85    -21.77  1.00000
  15603     7.85    -21.72  1.00000
  15604     7.85    -21.67  1.00000
  15605     7.85    -21.62  1.00000
  15606     7.85    -21.57  1.00000
  15607     7.85    -21.52  1.00000
  15608     7.85    -21.47  1.00000
  15609     7.85    -21.42  1.00000
  15610     7.85    -21.37  1.00000
  15611     7.85    -21.32  1.00000
  15612     7.85    -21.27  1.00000
  15613     7.85    -21.22  1.00000
  15614     7.85    -21.17  1.00000
  15615     7.85    -21.12  1.00000
  15616     7.85    -21.07  1.00000
  15617     7.85    -21.02  1.00000
  15618     7.85    -20.97  1.00000
  15619     7.85    -20.92  1.00000
  15620     7.85    -20.87  1.00000
  15621     7.85    -20.82  1.00000
  15622     7.85    -20.77  1.00000
  15623     7.85    -20.72  1.00000
  15624     7.85    -20.67  1.00000
  15625     7.85    -20.62  1.00000
  15626     7.85    -20.57  1.00000
  15627     7.85    -20.52  1.00000
  15628     7.85    -20.47  1.00000
  15629     7.85    -20.42  1.00000
  15630     7.85    -20.37  1.00000
  15631     7.85    -20.32  1.00000
  15632     7.85    -20.27  1.00000
  15633     7.85    -20.22  1.00000
  15634     7.85    -20.17  1.00000
  15635     7.85    -20.12  1.00000
  15636     7.85    -20.07  1.00000
  15637     7.85    -20.02  1.00000
  15638     7.85    -19.97  1.00000
  15639     7.85    -19.92  1.00000
  15640     7.85    -19.87  1.00000
  15641     7.85    -19.82  1.00000
  15642     7.85    -19.77  1.00000
  15643     7.85    -19.72  1.00000
  15644     7.85    -19.67  1.00000
  15645     7.85    -19.62  1.00000
  15646     7.85    -19.57  1.00000
  15647     7.85    -19.52  1.00000
  15648     7.85    -19.47  1.00000
  15649     7.85    -19.42  1.00000
  15650     7.85    -19.37  1.00000
  15651     7.85    -19.32  1.00000
  15652     7.85    -19.27  1.00000
  15653     7.85    -19.22  1.00000
  15654     7.85    -19.17  1.00000
  15655     7.85    -19.12  1.00000
  15656     7.85    -19.07  1.00000
  15657     7.85    -19.02  1.00000
  15658     7.85    -18.97  1.00000
  15659     7.85    -18.92  1.00000
  15660     7.85    -18.87  1.00000
  15661     7.85    -18.82  1.00000
  15662     7.85    -18.77  1.00000
  15663     7.85    -18.72  1.00000
  15664     7.85    -18.67  1.00000
  15665     7.85    -18.62  1.00000
  15666     7.85    -18.57  1.00000
  15667     7.85    -18.52  1.00000
  15668     7.85    -18.47  1.00000
  15669     7.85    -18.42  1.00000
  15670     7.85    -18.37  1.00000
  15671     7.85    -18.32  1.00000
  15672     7.85    -18.27  1.00000
  15673     7.85    -18.22  1.00000
  15674     7.85    -18.17  1.00000
  15675     7.85    -18.12  1.00000
  15676     7.85    -18.07  1.00000
  15677     7.85    -18.02  1.00000
  15678     7.85    -17.97  1.00000
  15679     7.85    -17.92  1.00000
  15680     7.85    -17.87  1.00000
  15681     7.85    -17.82  1.00000
  15682     7.85    -17.77  1.00000
  15683     7.85    -17.72  1.00000
  15684     7.85    -17.67  1.00000
  15685     7.85    -17.62  1.00000
  15686     7.85    -17.57  1.00000
  15687     7.85    -17.52  1.00000
  15688     7.85    -17.47  1.00000
  15689     7.85    -17.42  1.00000
  15690     7.85    -17.37  1.00000
  15691     7.85    -17.32  1.00000
  15692     7.85    -17.27  1.00000
  15693     7.85    -17.22  1.00000
  15694     7.85    -17.17  1.00000
  15695     7.85    -17.12  1.00000
  15696     7.85    -17.07  1.00000
  15697     7.85    -17.02  1.00000
  15698     7.85    -16.97  1.00000
  15699     7.85    -16.92  1.00000
  15700     7.85    -16.87  1.00000
  15701     7.85    -16.82  1.00000
  15702     7.85    -16.77  1.00000
  15703     7.85    -16.72  1.00000
  15704     7.85    -16.67  1.00000
  15705     7.85    -16.62  1.00000
  15706     7.85    -16.57  1.00000
  15707     7.85    -16.52  1.00000
  15708     7.85    -16.47  1.00000
  15709     7.85    -16.42  1.00000
  15710     7.85    -16.37  1.00000
  15711     7.85    -16.32  1.00000
  15712     7.85    -16.27  1.00000
  15713     7.85    -16.22  1.00000
  15714     7.85    -16.17  1.00000
  15715     7.85    -16.12  1.00000
  15716     7.85    -16.07  1.00000
  15717     7.85    -16.02  1.00000
  15718     7.85    -15.97  1.00000
  15719     7.85    -15.92  1.00000
  15720     7.85    -15.87  1.00000
  15721     7.85    -15.82  1.00000
  15722     7.85    -15.77  1.00000
  15723     7.85    -15.72  1.00000
  15724     7.85    -15.67  1.00000
  15725     7.85    -15.62  1.00000
  15726     7.85    -15.57  1.00000
  15727     7.85    -15.52  1.00000
  15728     7.85    -15.47  1.00000
  15729     7.85    -15.42  1.00000
  15730     7.85    -15.37  1.00000
  15731     7.90    -22.47  1.00000
  15732     7.90    -22.42  1.00000
  15733     7.90    -22.37  1.00000
  15734     7.90    -22.32  1.00000
  15735     7.90    -22.27  1.00000
  15736     7.90    -22.22  1.00000
  15737     7.90    -22.17  1.00000
  15738     7.90    -22.12  1.00000
  15739     7.90    -22.07  1.00000
  15740     7.90    -22.02  1.00000
  15741     7.90    -21.97  1.00000
  15742     7.90    -21.92  1.00000
  15743     7.90    -21.87  1.00000
  15744     7.90    -21.82  1.00000
  15745     7.90    -21.77  1.00000
  15746     7.90    -21.72  1.00000
  15747     7.90    -21.67  1.00000
  15748     7.90    -21.62  1.00000
  15749     7.90    -21.57  1.00000
  15750     7.90    -21.52  1.00000
  15751     7.90    -21.47  1.00000
  15752     7.90    -21.42  1.00000
  15753     7.90    -21.37  1.00000
  15754     7.90    -21.32  1.00000
  15755     7.90    -21.27  1.00000
  15756     7.90    -21.22  1.00000
  15757     7.90    -21.17  1.00000
  15758     7.90    -21.12  1.00000
  15759     7.90    -21.07  1.00000
  15760     7.90    -21.02  1.00000
  15761     7.90    -20.97  1.00000
  15762     7.90    -20.92  1.00000
  15763     7.90    -20.87  1.00000
  15764     7.90    -20.82  1.00000
  15765     7.90    -20.77  1.00000
  15766     7.90    -20.72  1.00000
  15767     7.90    -20.67  1.00000
  15768     7.90    -20.62  1.00000
  15769     7.90    -20.57  1.00000
  15770     7.90    -20.52  1.00000
  15771     7.90    -20.47  1.00000
  15772     7.90    -20.42  1.00000
  15773     7.90    -20.37  1.00000
  15774     7.90    -20.32  1.00000
  15775     7.90    -20.27  1.00000
  15776     7.90    -20.22  1.00000
  15777     7.90    -20.17  1.00000
  15778     7.90    -20.12  1.00000
  15779     7.90    -20.07  1.00000
  15780     7.90    -20.02  1.00000
  15781     7.90    -19.97  1.00000
  15782     7.90    -19.92  1.00000
  15783     7.90    -19.87  1.00000
  15784     7.90    -19.82  1.00000
  15785     7.90    -19.77  1.00000
  15786     7.90    -19.72  1.00000
  15787     7.90    -19.67  1.00000
  15788     7.90    -19.62  1.00000
  15789     7.90    -19.57  1.00000
  15790     7.90    -19.52  1.00000
  15791     7.90    -19.47  1.00000
  15792     7.90    -19.42  1.00000
  15793     7.90    -19.37  1.00000
